sg_uf,nm_municipio,nr_candidato,qt_votos_nominais,dt_carga
BA,ANTÔNIO CARDOSO,22,947,2022-11-25 18:45:37
BA,ANTÔNIO GONÇALVES,13,5044,2022-11-25 18:45:37
BA,ANTÔNIO GONÇALVES,22,1441,2022-11-25 18:45:37
BA,APORÁ,13,7891,2022-11-25 18:45:37
BA,APORÁ,22,2069,2022-11-25 18:45:37
BA,APUAREMA,13,3256,2022-11-25 18:45:37
BA,APUAREMA,22,1212,2022-11-25 18:45:37
BA,ARACATU,13,7868,2022-11-25 18:45:37
BA,ARACATU,22,1958,2022-11-25 18:45:37
BA,ARACI,13,24379,2022-11-25 18:45:37
BA,ARACI,22,4206,2022-11-25 18:45:37
BA,ARAMARI,13,5922,2022-11-25 18:45:37
BA,ARAMARI,22,1008,2022-11-25 18:45:37
BA,ARATACA,13,2988,2022-11-25 18:45:37
BA,ARATACA,22,1236,2022-11-25 18:45:37
BA,ARATUÍPE,13,5141,2022-11-25 18:45:37
BA,ARATUÍPE,22,1170,2022-11-25 18:45:37
BA,ARAÇÁS,13,6202,2022-11-25 18:45:37
BA,ARAÇÁS,22,1527,2022-11-25 18:45:37
BA,AURELINO LEAL,13,5114,2022-11-25 18:45:37
BA,AURELINO LEAL,22,1725,2022-11-25 18:45:37
BA,BAIANÓPOLIS,13,6851,2022-11-25 18:45:37
BA,BAIANÓPOLIS,22,2336,2022-11-25 18:45:37
BA,BAIXA GRANDE,13,7723,2022-11-25 18:45:37
BA,BAIXA GRANDE,22,3064,2022-11-25 18:45:37
BA,BANZAÊ,13,6232,2022-11-25 18:45:37
BA,BANZAÊ,22,1701,2022-11-25 18:45:37
BA,BARRA,13,21803,2022-11-25 18:45:37
BA,BARRA,22,4713,2022-11-25 18:45:37
BA,BARRA DA ESTIVA,13,12085,2022-11-25 18:45:37
BA,BARRA DA ESTIVA,22,3910,2022-11-25 18:45:37
BA,BARRA DO CHOÇA,13,16805,2022-11-25 18:45:37
BA,BARRA DO CHOÇA,22,4459,2022-11-25 18:45:37
BA,BARRA DO MENDES,13,8585,2022-11-25 18:45:37
BA,BARRA DO MENDES,22,943,2022-11-25 18:45:37
BA,BARRA DO ROCHA,13,1974,2022-11-25 18:45:37
BA,BARRA DO ROCHA,22,963,2022-11-25 18:45:37
BA,BARREIRAS,13,50058,2022-11-25 18:45:37
BA,BARREIRAS,22,34122,2022-11-25 18:45:37
BA,BARRO ALTO,13,6957,2022-11-25 18:45:37
BA,BARRO ALTO,22,1499,2022-11-25 18:45:37
BA,BARRO PRETO,13,3085,2022-11-25 18:45:37
BA,BARRO PRETO,22,1090,2022-11-25 18:45:37
BA,BARROCAS,13,9090,2022-11-25 18:45:37
BA,BARROCAS,22,1651,2022-11-25 18:45:37
BA,BELMONTE,13,7681,2022-11-25 18:45:37
BA,BELMONTE,22,3247,2022-11-25 18:45:37
BA,BELO CAMPO,13,9013,2022-11-25 18:45:37
BA,BELO CAMPO,22,2704,2022-11-25 18:45:37
BA,BIRITINGA,13,8156,2022-11-25 18:45:37
BA,BIRITINGA,22,1168,2022-11-25 18:45:37
BA,BOA NOVA,13,7414,2022-11-25 18:45:37
BA,BOA NOVA,22,1173,2022-11-25 18:45:37
BA,BOA VISTA DO TUPIM,13,7452,2022-11-25 18:45:37
BA,BOA VISTA DO TUPIM,22,2843,2022-11-25 18:45:37
BA,BOM JESUS DA LAPA,13,28716,2022-11-25 18:45:37
BA,BOM JESUS DA LAPA,22,8045,2022-11-25 18:45:37
BA,BOM JESUS DA SERRA,13,5690,2022-11-25 18:45:37
BA,BOM JESUS DA SERRA,22,773,2022-11-25 18:45:37
BA,BONINAL,13,5634,2022-11-25 18:45:37
BA,BONINAL,22,2168,2022-11-25 18:45:37
BA,BONITO,13,7718,2022-11-25 18:45:37
BA,BONITO,22,1572,2022-11-25 18:45:37
BA,BOQUIRA,13,11154,2022-11-25 18:45:37
BA,BOQUIRA,22,1022,2022-11-25 18:45:37
BA,BOTUPORÃ,13,5790,2022-11-25 18:45:37
BA,BOTUPORÃ,22,1136,2022-11-25 18:45:37
BA,BREJOLÂNDIA,13,4290,2022-11-25 18:45:37
BA,BREJOLÂNDIA,22,1583,2022-11-25 18:45:37
BA,BREJÕES,13,5859,2022-11-25 18:45:37
BA,BREJÕES,22,2012,2022-11-25 18:45:37
BA,BROTAS DE MACAÚBAS,13,5405,2022-11-25 18:45:37
BA,BROTAS DE MACAÚBAS,22,1536,2022-11-25 18:45:37
BA,BRUMADO,13,28845,2022-11-25 18:45:37
BA,BRUMADO,22,12589,2022-11-25 18:45:37
BA,BUERAREMA,13,3581,2022-11-25 18:45:37
BA,BUERAREMA,22,5292,2022-11-25 18:45:37
BA,BURITIRAMA,13,8773,2022-11-25 18:45:37
BA,BURITIRAMA,22,2326,2022-11-25 18:45:37
BA,CAATIBA,13,3047,2022-11-25 18:45:37
BA,CAATIBA,22,1353,2022-11-25 18:45:37
BA,CABACEIRAS DO PARAGUAÇU,13,8710,2022-11-25 18:45:37
BA,CABACEIRAS DO PARAGUAÇU,22,1483,2022-11-25 18:45:37
BA,CACHOEIRA,13,16132,2022-11-25 18:45:37
BA,CACHOEIRA,22,3197,2022-11-25 18:45:37
BA,CACULÉ,13,9887,2022-11-25 18:45:37
BA,CACULÉ,22,3890,2022-11-25 18:45:37
BA,CAEM,13,5077,2022-11-25 18:45:37
BA,CAEM,22,938,2022-11-25 18:45:37
BA,CAETANOS,13,6863,2022-11-25 18:45:37
BA,CAETANOS,22,821,2022-11-25 18:45:37
BA,CAETITÉ,13,26820,2022-11-25 18:45:37
BA,CAETITÉ,22,6728,2022-11-25 18:45:37
BA,CAFARNAUM,13,8225,2022-11-25 18:45:37
BA,CAFARNAUM,22,2694,2022-11-25 18:45:37
BA,CAIRU,13,6798,2022-11-25 18:45:37
BA,CAIRU,22,3539,2022-11-25 18:45:37
BA,CALDEIRÃO GRANDE,13,5815,2022-11-25 18:45:37
BA,CALDEIRÃO GRANDE,22,1915,2022-11-25 18:45:37
BA,CAMACÃ,13,7823,2022-11-25 18:45:37
BA,CAMACÃ,22,5094,2022-11-25 18:45:37
BA,CAMAMU,13,11332,2022-11-25 18:45:37
BA,CAMAMU,22,5685,2022-11-25 18:45:37
BA,CAMAÇARI,13,101063,2022-11-25 18:45:37
BA,CAMAÇARI,22,49304,2022-11-25 18:45:37
BA,CAMPO ALEGRE DE LOURDES,13,14756,2022-11-25 18:45:37
BA,CAMPO ALEGRE DE LOURDES,22,2701,2022-11-25 18:45:37
BA,CAMPO FORMOSO,13,30504,2022-11-25 18:45:37
BA,CAMPO FORMOSO,22,12308,2022-11-25 18:45:37
BA,CANARANA,13,12445,2022-11-25 18:45:37
BA,CANARANA,22,3010,2022-11-25 18:45:37
BA,CANAVIEIRAS,13,11217,2022-11-25 18:45:37
BA,CANAVIEIRAS,22,5922,2022-11-25 18:45:37
BA,CANDEAL,13,4718,2022-11-25 18:45:37
BA,CANDEAL,22,1217,2022-11-25 18:45:37
BA,CANDEIAS,13,41547,2022-11-25 18:45:37
BA,CANDEIAS,22,8957,2022-11-25 18:45:37
BA,CANDIBA,13,6752,2022-11-25 18:45:37
BA,CANDIBA,22,1905,2022-11-25 18:45:37
BA,CANSANÇÃO,13,19128,2022-11-25 18:45:37
BA,CANSANÇÃO,22,3099,2022-11-25 18:45:37
BA,CANUDOS,13,8166,2022-11-25 18:45:37
BA,CANUDOS,22,1506,2022-11-25 18:45:37
BA,CANÁPOLIS,13,5389,2022-11-25 18:45:37
BA,CANÁPOLIS,22,1214,2022-11-25 18:45:37
BA,CAPELA DO ALTO ALEGRE,13,5318,2022-11-25 18:45:37
BA,CAPELA DO ALTO ALEGRE,22,1677,2022-11-25 18:45:37
BA,CAPIM GROSSO,13,11947,2022-11-25 18:45:37
BA,CAPIM GROSSO,22,6067,2022-11-25 18:45:37
BA,CARAVELAS,13,7758,2022-11-25 18:45:37
BA,CARAVELAS,22,3691,2022-11-25 18:45:37
BA,CARAÍBAS,13,4883,2022-11-25 18:45:37
BA,CARAÍBAS,22,1373,2022-11-25 18:45:37
BA,CARDEAL DA SILVA,13,4812,2022-11-25 18:45:37
BA,CARDEAL DA SILVA,22,572,2022-11-25 18:45:37
BA,CARINHANHA,13,11413,2022-11-25 18:45:37
BA,CARINHANHA,22,5471,2022-11-25 18:45:37
BA,CASA NOVA,13,35561,2022-11-25 18:45:37
BA,CASA NOVA,22,8878,2022-11-25 18:45:37
BA,CASTRO ALVES,13,14103,2022-11-25 18:45:37
BA,CASTRO ALVES,22,2997,2022-11-25 18:45:37
BA,CATOLÂNDIA,13,2477,2022-11-25 18:45:37
BA,CATOLÂNDIA,22,649,2022-11-25 18:45:37
BA,CATU,13,24643,2022-11-25 18:45:37
BA,CATU,22,6684,2022-11-25 18:45:37
BA,CATURAMA,13,4643,2022-11-25 18:45:37
BA,CATURAMA,22,758,2022-11-25 18:45:37
BA,CENTRAL,13,8362,2022-11-25 18:45:37
BA,CENTRAL,22,1989,2022-11-25 18:45:37
BA,CHORROCHÓ,13,5672,2022-11-25 18:45:37
BA,CHORROCHÓ,22,906,2022-11-25 18:45:37
BA,CIPÓ,13,6989,2022-11-25 18:45:37
BA,CIPÓ,22,3067,2022-11-25 18:45:37
BA,COARACI,13,7591,2022-11-25 18:45:37
BA,COARACI,22,3767,2022-11-25 18:45:37
BA,COCOS,13,8154,2022-11-25 18:45:37
BA,COCOS,22,3540,2022-11-25 18:45:37
BA,CONCEIÇÃO DA FEIRA,13,10810,2022-11-25 18:45:37
BA,CONCEIÇÃO DA FEIRA,22,2737,2022-11-25 18:45:37
BA,CONCEIÇÃO DO ALMEIDA,13,9761,2022-11-25 18:45:37
BA,CONCEIÇÃO DO ALMEIDA,22,1908,2022-11-25 18:45:37
BA,CONCEIÇÃO DO COITÉ,13,26911,2022-11-25 18:45:37
BA,CONCEIÇÃO DO COITÉ,22,15364,2022-11-25 18:45:37
BA,CONCEIÇÃO DO JACUÍPE,13,15353,2022-11-25 18:45:37
BA,CONCEIÇÃO DO JACUÍPE,22,5555,2022-11-25 18:45:37
BA,CONDE,13,10753,2022-11-25 18:45:37
BA,CONDE,22,2798,2022-11-25 18:45:37
BA,CONDEÚBA,13,7734,2022-11-25 18:45:37
BA,CONDEÚBA,22,3092,2022-11-25 18:45:37
BA,CONTENDAS DO SINCORÁ,13,2516,2022-11-25 18:45:37
BA,CONTENDAS DO SINCORÁ,22,706,2022-11-25 18:45:37
BA,CORAÇÃO DE MARIA,13,13993,2022-11-25 18:45:37
BA,CORAÇÃO DE MARIA,22,2918,2022-11-25 18:45:37
BA,CORDEIROS,13,3218,2022-11-25 18:45:37
BA,CORDEIROS,22,1670,2022-11-25 18:45:37
BA,CORIBE,13,6904,2022-11-25 18:45:37
BA,CORIBE,22,2216,2022-11-25 18:45:37
BA,CORONEL JOÃO SÁ,13,8837,2022-11-25 18:45:37
BA,CORONEL JOÃO SÁ,22,2005,2022-11-25 18:45:37
BA,CORRENTINA,13,14974,2022-11-25 18:45:37
BA,CORRENTINA,22,4910,2022-11-25 18:45:37
BA,COTEGIPE,13,7060,2022-11-25 18:45:37
BA,COTEGIPE,22,1683,2022-11-25 18:45:37
BA,CRAVOLÂNDIA,13,2467,2022-11-25 18:45:37
BA,CRAVOLÂNDIA,22,456,2022-11-25 18:45:37
BA,CRISTÓPOLIS,13,6996,2022-11-25 18:45:37
BA,CRISTÓPOLIS,22,2225,2022-11-25 18:45:37
BA,CRISÓPOLIS,13,10318,2022-11-25 18:45:37
BA,CRISÓPOLIS,22,1744,2022-11-25 18:45:37
BA,CRUZ DAS ALMAS,13,26835,2022-11-25 18:45:37
BA,CRUZ DAS ALMAS,22,11766,2022-11-25 18:45:37
BA,CURAÇÁ,13,16347,2022-11-25 18:45:37
BA,CURAÇÁ,22,3803,2022-11-25 18:45:37
BA,CÂNDIDO SALES,13,10894,2022-11-25 18:45:37
BA,CÂNDIDO SALES,22,3879,2022-11-25 18:45:37
BA,CÍCERO DANTAS,13,15165,2022-11-25 18:45:37
BA,CÍCERO DANTAS,22,4436,2022-11-25 18:45:37
BA,DIAS D'ÁVILA,13,29699,2022-11-25 18:45:37
BA,DIAS D'ÁVILA,22,9999,2022-11-25 18:45:37
BA,DOM BASÍLIO,13,7425,2022-11-25 18:45:37
BA,DOM BASÍLIO,22,1137,2022-11-25 18:45:37
BA,DOM MACEDO COSTA,13,2526,2022-11-25 18:45:37
BA,DOM MACEDO COSTA,22,974,2022-11-25 18:45:37
BA,DÁRIO MEIRA,13,4490,2022-11-25 18:45:37
BA,DÁRIO MEIRA,22,1177,2022-11-25 18:45:37
BA,ELÍSIO MEDRADO,13,4215,2022-11-25 18:45:37
BA,ELÍSIO MEDRADO,22,1378,2022-11-25 18:45:37
BA,ENCRUZILHADA,13,8296,2022-11-25 18:45:37
BA,ENCRUZILHADA,22,2772,2022-11-25 18:45:37
BA,ENTRE RIOS,13,17696,2022-11-25 18:45:37
BA,ENTRE RIOS,22,4573,2022-11-25 18:45:37
BA,ESPLANADA,13,15520,2022-11-25 18:45:37
BA,ESPLANADA,22,4059,2022-11-25 18:45:37
BA,EUCLIDES DA CUNHA,13,28981,2022-11-25 18:45:37
BA,EUCLIDES DA CUNHA,22,5911,2022-11-25 18:45:37
BA,EUNÁPOLIS,13,32559,2022-11-25 18:45:37
BA,EUNÁPOLIS,22,28290,2022-11-25 18:45:37
BA,FEIRA DA MATA,13,2581,2022-11-25 18:45:37
BA,FEIRA DA MATA,22,1417,2022-11-25 18:45:37
BA,FEIRA DE SANTANA,13,221406,2022-11-25 18:45:37
BA,FEIRA DE SANTANA,22,124354,2022-11-25 18:45:37
BA,FILADÉLFIA,13,8574,2022-11-25 18:45:37
BA,FILADÉLFIA,22,2690,2022-11-25 18:45:37
BA,FIRMINO ALVES,13,2445,2022-11-25 18:45:37
BA,FIRMINO ALVES,22,1112,2022-11-25 18:45:37
BA,FLORESTA AZUL,13,4359,2022-11-25 18:45:37
BA,FLORESTA AZUL,22,1328,2022-11-25 18:45:37
BA,FORMOSA DO RIO PRETO,13,10674,2022-11-25 18:45:37
BA,FORMOSA DO RIO PRETO,22,4247,2022-11-25 18:45:37
BA,FÁTIMA,13,10190,2022-11-25 18:45:37
BA,FÁTIMA,22,1673,2022-11-25 18:45:37
BA,GANDU,13,10980,2022-11-25 18:45:37
BA,GANDU,22,6300,2022-11-25 18:45:37
BA,GAVIÃO,13,2328,2022-11-25 18:45:37
BA,GAVIÃO,22,888,2022-11-25 18:45:37
BA,GENTIO DO OURO,13,6496,2022-11-25 18:45:37
BA,GENTIO DO OURO,22,1072,2022-11-25 18:45:37
BA,GLÓRIA,13,8843,2022-11-25 18:45:37
BA,GLÓRIA,22,1140,2022-11-25 18:45:37
BA,GONGOGI,13,2752,2022-11-25 18:45:37
BA,GONGOGI,22,794,2022-11-25 18:45:37
BA,GOVERNADOR MANGABEIRA,13,10744,2022-11-25 18:45:37
BA,GOVERNADOR MANGABEIRA,22,2794,2022-11-25 18:45:37
BA,GUAJERU,13,4208,2022-11-25 18:45:37
BA,GUAJERU,22,596,2022-11-25 18:45:37
BA,GUANAMBI,13,34354,2022-11-25 18:45:37
BA,GUANAMBI,22,18060,2022-11-25 18:45:37
BA,GUARATINGA,13,7618,2022-11-25 18:45:37
BA,GUARATINGA,22,3105,2022-11-25 18:45:37
BA,HELIÓPOLIS,13,7931,2022-11-25 18:45:37
BA,HELIÓPOLIS,22,1153,2022-11-25 18:45:37
BA,IAÇU,13,11661,2022-11-25 18:45:37
BA,IAÇU,22,2634,2022-11-25 18:45:37
BA,IBIASSUCÊ,13,4486,2022-11-25 18:45:37
BA,IBIASSUCÊ,22,2111,2022-11-25 18:45:37
BA,IBICARAÍ,13,8862,2022-11-25 18:45:37
BA,IBICARAÍ,22,4816,2022-11-25 18:45:37
BA,IBICOARA,13,8134,2022-11-25 18:45:37
BA,IBICOARA,22,3626,2022-11-25 18:45:37
BA,IBICUÍ,13,6262,2022-11-25 18:45:37
BA,IBICUÍ,22,2420,2022-11-25 18:45:37
BA,IBIPEBA,13,9212,2022-11-25 18:45:37
BA,IBIPEBA,22,1490,2022-11-25 18:45:37
BA,IBIPITANGA,13,6981,2022-11-25 18:45:37
BA,IBIPITANGA,22,2175,2022-11-25 18:45:37
BA,IBIQUERA,13,2316,2022-11-25 18:45:37
BA,IBIQUERA,22,405,2022-11-25 18:45:37
BA,IBIRAPITANGA,13,7213,2022-11-25 18:45:37
BA,IBIRAPITANGA,22,2497,2022-11-25 18:45:37
BA,IBIRAPUÃ,13,3028,2022-11-25 18:45:37
BA,IBIRAPUÃ,22,2655,2022-11-25 18:45:37
BA,IBIRATAIA,13,7087,2022-11-25 18:45:37
BA,IBIRATAIA,22,3719,2022-11-25 18:45:37
BA,IBITIARA,13,6782,2022-11-25 18:45:37
BA,IBITIARA,22,1843,2022-11-25 18:45:37
BA,IBITITÁ,13,10011,2022-11-25 18:45:37
BA,IBITITÁ,22,2071,2022-11-25 18:45:37
BA,IBOTIRAMA,13,11054,2022-11-25 18:45:37
BA,IBOTIRAMA,22,4755,2022-11-25 18:45:37
BA,ICHU,13,3728,2022-11-25 18:45:37
BA,ICHU,22,993,2022-11-25 18:45:37
BA,IGAPORÃ,13,8560,2022-11-25 18:45:37
BA,IGAPORÃ,22,1261,2022-11-25 18:45:37
BA,IGRAPIÚNA,13,4729,2022-11-25 18:45:37
BA,IGRAPIÚNA,22,1472,2022-11-25 18:45:37
BA,IGUAÍ,13,9064,2022-11-25 18:45:37
BA,IGUAÍ,22,4155,2022-11-25 18:45:37
BA,ILHÉUS,13,60653,2022-11-25 18:45:37
BA,ILHÉUS,22,38528,2022-11-25 18:45:37
BA,INHAMBUPE,13,16147,2022-11-25 18:45:37
BA,INHAMBUPE,22,4181,2022-11-25 18:45:37
BA,IPECAETÁ,13,8848,2022-11-25 18:45:37
BA,IPECAETÁ,22,1861,2022-11-25 18:45:37
BA,IPIAÚ,13,15800,2022-11-25 18:45:37
BA,IPIAÚ,22,7799,2022-11-25 18:45:37
BA,IPIRÁ,13,27996,2022-11-25 18:45:37
BA,IPIRÁ,22,6860,2022-11-25 18:45:37
BA,IPUPIARA,13,4513,2022-11-25 18:45:37
BA,IPUPIARA,22,2067,2022-11-25 18:45:37
BA,IRAJUBA,13,3177,2022-11-25 18:45:37
BA,IRAJUBA,22,767,2022-11-25 18:45:37
BA,IRAMAIA,13,4992,2022-11-25 18:45:37
BA,IRAMAIA,22,1308,2022-11-25 18:45:37
BA,IRAQUARA,13,13222,2022-11-25 18:45:37
BA,IRAQUARA,22,1511,2022-11-25 18:45:37
BA,IRARÁ,13,14700,2022-11-25 18:45:37
BA,IRARÁ,22,3731,2022-11-25 18:45:37
BA,IRECÊ,13,27983,2022-11-25 18:45:37
BA,IRECÊ,22,11104,2022-11-25 18:45:37
BA,ITABELA,13,9849,2022-11-25 18:45:37
BA,ITABELA,22,5956,2022-11-25 18:45:37
BA,ITABERABA,13,27532,2022-11-25 18:45:37
BA,ITABERABA,22,9681,2022-11-25 18:45:37
BA,ITABUNA,13,59332,2022-11-25 18:45:37
BA,ITABUNA,22,52768,2022-11-25 18:45:37
BA,ITACARÉ,13,9902,2022-11-25 18:45:37
BA,ITACARÉ,22,3532,2022-11-25 18:45:37
BA,ITAETÉ,13,5576,2022-11-25 18:45:37
BA,ITAETÉ,22,2263,2022-11-25 18:45:37
BA,ITAGI,13,4857,2022-11-25 18:45:37
BA,ITAGI,22,2335,2022-11-25 18:45:37
BA,ITAGIBÁ,13,5967,2022-11-25 18:45:37
BA,ITAGIBÁ,22,2779,2022-11-25 18:45:37
BA,ITAGIMIRIM,13,2853,2022-11-25 18:45:37
BA,ITAGIMIRIM,22,1262,2022-11-25 18:45:37
BA,ITAGUAÇU DA BAHIA,13,6826,2022-11-25 18:45:37
BA,ITAGUAÇU DA BAHIA,22,1221,2022-11-25 18:45:37
BA,ITAJU DO COLÔNIA,13,2206,2022-11-25 18:45:37
BA,ITAJU DO COLÔNIA,22,1541,2022-11-25 18:45:37
BA,ITAJUÍPE,13,8308,2022-11-25 18:45:37
BA,ITAJUÍPE,22,3872,2022-11-25 18:45:37
BA,ITAMARAJU,13,16983,2022-11-25 18:45:37
BA,ITAMARAJU,22,16841,2022-11-25 18:45:37
BA,ITAMARI,13,3124,2022-11-25 18:45:37
BA,ITAMARI,22,1395,2022-11-25 18:45:37
BA,ITAMBÉ,13,9824,2022-11-25 18:45:37
BA,ITAMBÉ,22,3951,2022-11-25 18:45:37
BA,ITANAGRA,13,3621,2022-11-25 18:45:37
BA,ITANAGRA,22,768,2022-11-25 18:45:37
BA,ITANHÉM,13,7003,2022-11-25 18:45:37
BA,ITANHÉM,22,3874,2022-11-25 18:45:37
BA,ITAPARICA,13,11267,2022-11-25 18:45:37
BA,ITAPARICA,22,2834,2022-11-25 18:45:37
BA,ITAPEBI,13,4137,2022-11-25 18:45:37
BA,ITAPEBI,22,1363,2022-11-25 18:45:37
BA,ITAPETINGA,13,19427,2022-11-25 18:45:37
BA,ITAPETINGA,22,17204,2022-11-25 18:45:37
BA,ITAPICURU,13,14442,2022-11-25 18:45:37
BA,ITAPICURU,22,2749,2022-11-25 18:45:37
BA,ITAPITANGA,13,3297,2022-11-25 18:45:37
BA,ITAPITANGA,22,1165,2022-11-25 18:45:37
BA,ITAPÉ,13,4073,2022-11-25 18:45:37
BA,ITAPÉ,22,2112,2022-11-25 18:45:37
BA,ITAQUARA,13,3615,2022-11-25 18:45:37
BA,ITAQUARA,22,1120,2022-11-25 18:45:37
BA,ITARANTIM,13,6171,2022-11-25 18:45:37
BA,ITARANTIM,22,3926,2022-11-25 18:45:37
BA,ITATIM,13,6974,2022-11-25 18:45:37
BA,ITATIM,22,2643,2022-11-25 18:45:37
BA,ITIRUÇU,13,5074,2022-11-25 18:45:37
BA,ITIRUÇU,22,1740,2022-11-25 18:45:37
BA,ITIÚBA,13,15313,2022-11-25 18:45:37
BA,ITIÚBA,22,5363,2022-11-25 18:45:37
BA,ITORORÓ,13,7735,2022-11-25 18:45:37
BA,ITORORÓ,22,4115,2022-11-25 18:45:37
BA,ITUAÇU,13,8482,2022-11-25 18:45:37
BA,ITUAÇU,22,3456,2022-11-25 18:45:37
BA,ITUBERÁ,13,7777,2022-11-25 18:45:37
BA,ITUBERÁ,22,4671,2022-11-25 18:45:37
BA,IUIU,13,5342,2022-11-25 18:45:37
BA,IUIU,22,1225,2022-11-25 18:45:37
BA,JABORANDI,13,5236,2022-11-25 18:45:37
BA,JABORANDI,22,1589,2022-11-25 18:45:37
BA,JACARACI,13,7016,2022-11-25 18:45:37
BA,JACARACI,22,1550,2022-11-25 18:45:37
BA,JACOBINA,13,33363,2022-11-25 18:45:37
BA,JACOBINA,22,12073,2022-11-25 18:45:37
BA,JAGUAQUARA,13,17953,2022-11-25 18:45:37
BA,JAGUAQUARA,22,7814,2022-11-25 18:45:37
BA,JAGUARARI,13,12791,2022-11-25 18:45:37
BA,JAGUARARI,22,3942,2022-11-25 18:45:37
BA,JAGUARIPE,13,9077,2022-11-25 18:45:37
BA,JAGUARIPE,22,2007,2022-11-25 18:45:37
BA,JANDAÍRA,13,5066,2022-11-25 18:45:37
BA,JANDAÍRA,22,1039,2022-11-25 18:45:37
BA,JEQUIÉ,13,57735,2022-11-25 18:45:37
BA,JEQUIÉ,22,31782,2022-11-25 18:45:37
BA,JEREMOABO,13,18195,2022-11-25 18:45:37
BA,JEREMOABO,22,3652,2022-11-25 18:45:37
BA,JIQUIRIÇÁ,13,6483,2022-11-25 18:45:37
BA,JIQUIRIÇÁ,22,1713,2022-11-25 18:45:37
BA,JITAÚNA,13,6671,2022-11-25 18:45:37
BA,JITAÚNA,22,2220,2022-11-25 18:45:37
BA,JOÃO DOURADO,13,9684,2022-11-25 18:45:37
BA,JOÃO DOURADO,22,4695,2022-11-25 18:45:37
BA,JUAZEIRO,13,84872,2022-11-25 18:45:37
BA,JUAZEIRO,22,41773,2022-11-25 18:45:37
BA,JUCURUÇU,13,4326,2022-11-25 18:45:37
BA,JUCURUÇU,22,1773,2022-11-25 18:45:37
BA,JUSSARA,13,9230,2022-11-25 18:45:37
BA,JUSSARA,22,1012,2022-11-25 18:45:37
BA,JUSSARI,13,2111,2022-11-25 18:45:37
BA,JUSSARI,22,1183,2022-11-25 18:45:37
BA,JUSSIAPE,13,3922,2022-11-25 18:45:37
BA,JUSSIAPE,22,1160,2022-11-25 18:45:37
BA,LAFAIETE COUTINHO,13,2584,2022-11-25 18:45:37
BA,LAFAIETE COUTINHO,22,586,2022-11-25 18:45:37
BA,LAGOA REAL,13,6963,2022-11-25 18:45:37
BA,LAGOA REAL,22,1191,2022-11-25 18:45:37
BA,LAJE,13,11497,2022-11-25 18:45:37
BA,LAJE,22,3775,2022-11-25 18:45:37
BA,LAJEDINHO,13,2161,2022-11-25 18:45:37
BA,LAJEDINHO,22,465,2022-11-25 18:45:37
BA,LAJEDO DO TABOCAL,13,3895,2022-11-25 18:45:37
BA,LAJEDO DO TABOCAL,22,873,2022-11-25 18:45:37
BA,LAJEDÃO,13,1934,2022-11-25 18:45:37
BA,LAJEDÃO,22,1274,2022-11-25 18:45:37
BA,LAMARÃO,13,4997,2022-11-25 18:45:37
BA,LAMARÃO,22,629,2022-11-25 18:45:37
BA,LAPÃO,13,14157,2022-11-25 18:45:37
BA,LAPÃO,22,3562,2022-11-25 18:45:37
BA,LAURO DE FREITAS,13,79443,2022-11-25 18:45:37
BA,LAURO DE FREITAS,22,40270,2022-11-25 18:45:37
BA,LENÇÓIS,13,5147,2022-11-25 18:45:37
BA,LENÇÓIS,22,896,2022-11-25 18:45:37
BA,LICÍNIO DE ALMEIDA,13,5534,2022-11-25 18:45:37
BA,LICÍNIO DE ALMEIDA,22,1970,2022-11-25 18:45:37
BA,LIVRAMENTO DE NOSSA SENHORA,13,21341,2022-11-25 18:45:37
BA,LIVRAMENTO DE NOSSA SENHORA,22,6037,2022-11-25 18:45:37
BA,LUÍS EDUARDO MAGALHÃES,13,22542,2022-11-25 18:45:37
BA,LUÍS EDUARDO MAGALHÃES,22,31918,2022-11-25 18:45:37
BA,MACAJUBA,13,5268,2022-11-25 18:45:37
BA,MACAJUBA,22,1511,2022-11-25 18:45:37
BA,MACARANI,13,5647,2022-11-25 18:45:37
BA,MACARANI,22,3568,2022-11-25 18:45:37
BA,MACAÚBAS,13,19744,2022-11-25 18:45:37
BA,MACAÚBAS,22,5099,2022-11-25 18:45:37
BA,MACURURÉ,13,4186,2022-11-25 18:45:37
BA,MACURURÉ,22,666,2022-11-25 18:45:37
BA,MADRE DE DEUS,13,10187,2022-11-25 18:45:37
BA,MADRE DE DEUS,22,2504,2022-11-25 18:45:37
BA,MAETINGA,13,3578,2022-11-25 18:45:37
BA,MAETINGA,22,938,2022-11-25 18:45:37
BA,MAIQUINIQUE,13,3345,2022-11-25 18:45:37
BA,MAIQUINIQUE,22,2084,2022-11-25 18:45:37
BA,MAIRI,13,7845,2022-11-25 18:45:37
BA,MAIRI,22,2218,2022-11-25 18:45:37
BA,MALHADA,13,7343,2022-11-25 18:45:37
BA,MALHADA,22,2758,2022-11-25 18:45:37
BA,MALHADA DE PEDRAS,13,4502,2022-11-25 18:45:37
BA,MALHADA DE PEDRAS,22,1562,2022-11-25 18:45:37
BA,MANOEL VITORINO,13,7951,2022-11-25 18:45:37
BA,MANOEL VITORINO,22,1524,2022-11-25 18:45:37
BA,MANSIDÃO,13,5491,2022-11-25 18:45:37
BA,MANSIDÃO,22,1100,2022-11-25 18:45:37
BA,MARACÁS,13,12388,2022-11-25 18:45:37
BA,MARACÁS,22,3351,2022-11-25 18:45:37
